,0
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1056_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0124_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1622_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0257_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1088_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0847_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1632_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0836_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1245_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0369_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0346_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0044_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1597_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1935_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0930_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0827_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1521_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0784_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1325_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1930_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0606_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0549_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0012_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0969_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0587_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0525_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0186_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1450_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1388_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2011_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1256_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0362_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2078_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0464_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2087_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0585_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0856_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0271_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1475_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0760_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2056_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0508_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2037_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1130_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1513_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1162_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2168_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1282_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1372_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1603_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2155_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1091_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1079_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1923_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0328_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1934_fw.png,j
