,0
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1517_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0973_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0821_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1694_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1155_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1543_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0303_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0186_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1457_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1990_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0768_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1703_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1589_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1107_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0558_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2057_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0259_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1542_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0400_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0929_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2029_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2017_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1227_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1979_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0219_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0549_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0104_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0934_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1928_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2167_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1365_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1185_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2005_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1467_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1999_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1898_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0923_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1813_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0674_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2115_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2142_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1581_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0883_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1606_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1419_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0834_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0538_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0363_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1299_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0850_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2054_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0190_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1253_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2042_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0267_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0712_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1172_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1511_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1414_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1307_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0335_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1939_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0760_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1003_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0304_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0784_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1195_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1773_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1321_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1686_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0524_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1196_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1577_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1846_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0174_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0534_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0027_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1210_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0432_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2143_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0223_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1724_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0040_fw.png,k
