,0
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0232_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0796_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0308_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2041_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1542_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0315_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0328_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1436_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0908_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1879_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1074_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0655_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0915_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2111_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0721_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0042_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2120_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0327_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1570_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0992_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0739_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1674_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2115_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0463_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0917_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0623_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0080_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2146_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1330_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0904_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1127_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0396_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0546_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1220_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0912_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1772_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0366_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1617_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0855_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0709_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0776_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0861_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1450_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1113_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1583_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1708_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0780_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0375_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1838_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2107_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1033_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2099_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0282_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0092_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2088_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1802_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1798_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2104_fw.png,k
