,0
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1146_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1031_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1428_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1636_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1515_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0290_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0405_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1439_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1055_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0782_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1381_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2076_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2169_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0900_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1088_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1675_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2179_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1603_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0171_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0605_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1768_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1229_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1777_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1413_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1691_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1797_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0912_fw.png,j
