video_name	duration	width	height	size	frame_rate
R_S_ILSVRC2015_train_00682006.mp4	2.500000	1280	720	4.587234	60/1
S_yt-FH07OivQGOM_30.mp4	2.500000	1280	720	3.587154	60/1
S_yt-FR_Y1Mm8BwQ_53.mp4	2.500000	1280	720	4.629732	60/1
S_flickr-hapanine-31880782705_22.mp4	2.500000	1920	1080	5.964726	60/1
R_S_yt-iiGwN9FQrZo_1.mp4	2.500000	1280	720	3.405413	60/1
S_pexels-cottonbro-10640532.mp4	2.500000	1920	1014	8.238446	60/1
R_S_yt-JxqSboqaUPY_5.mp4	2.500000	1280	720	9.337941	60/1
S_yt-PaxmJhMoP3w_87.mp4	2.500000	1280	720	3.244371	60/1
R_S_pexels-mikhail-nilov-8410084.mp4	2.500000	1920	1080	5.60993	60/1
R_S_yt-QTGIhecBZjc_19.mp4	2.500000	1280	720	9.128494	60/1
R_S_production_ID_4057155.mp4	2.500000	1920	1014	9.378273	60/1
R_S_comp_LA_A006_C004_v01_SDR_FINAL_PS_20180730_SDR_2K_AVC.mp4	2.500000	1920	1080	8.110409	60/1
R_S_yt-nn-8LZcafGs_25.mp4	2.500000	1280	720	5.491742	60/1
S_PA_A002_C009_SDR_20190730_ALT01_SDR_2K_AVC.mp4	2.500000	1920	1080	6.215144	60/1
S_yt-TbdZrcl_Jso_5.mp4	2.500000	1280	720	3.09845	60/1
R_S_yt-QFGyhhr1KSQ_9.mp4	2.500000	1280	720	5.631306	60/1
S_yt-mj82m2mHYG4_6.mp4	2.500000	1280	720	3.309486	60/1
S_ILSVRC2015_train_00434000.mp4	2.500000	1280	720	4.900661	60/1
R_S_yt-2ZsK7zSCJ2w_67.mp4	2.500000	1280	720	8.889067	60/1
R_S_ILSVRC2015_train_00318000.mp4	2.500000	1280	720	2.4317	60/1
S_Person_Going_Through_A_Bible.mp4	2.500000	1920	1080	8.729969	60/1
S_yt-LdHRVIb4nIE_6.mp4	2.500000	1280	720	4.095993	60/1
S_yt--OkafQ5VFHs_51.mp4	2.500000	1280	720	1.286903	60/1
S_yt-3JApfnMu5cU_378.mp4	2.500000	1280	720	1.93647	60/1
S_yt-BCFGCganiuE_8.mp4	2.500000	1280	720	1.855376	60/1
R_S_pexels-c-technical-6763571.mp4	2.500000	1920	1014	6.510617	60/1
R_S_I003_C004_SDR_2K_AVC.mp4	2.500000	1920	1080	10.717926	60/1
R_S_yt-MMsrBb7W-dk_25.mp4	2.500000	1280	720	5.848049	60/1
S_yt-RVoC19C420Y_27.mp4	2.500000	1280	720	3.929387	60/1
R_S_yt-J1dw4AznwmQ_7.mp4	2.500000	1280	720	8.676351	60/1
S_ILSVRC2015_train_00411001.mp4	2.500000	1280	720	1.582798	60/1
S_yt-7SsfOM7v3ns_56.mp4	2.500000	1280	720	7.361665	60/1
S_yt-yk3vAySVlDw_30.mp4	2.500000	1280	720	5.863384	60/1
R_S_yt-AKnqtBjARlM_118.mp4	2.500000	1280	720	5.842866	60/1
S_yt-YMI27rk5qUQ_117.mp4	2.500000	1280	720	3.072655	60/1
R_S_yt-738MRS0yI6g_177.mp4	2.500000	1280	720	3.831067	60/1
R_S_yt-65cexqxy5lU_35.mp4	2.500000	1280	720	3.933774	60/1
R_S_comp_LA_A006_C008_PSNK_ALL_LOGOS_v10_SDR_PS_FINAL_20180801_SDR_2K_AVC.mp4	2.500000	1920	1080	12.91195	60/1
S_yt-qF-69JWJX_Y_55.mp4	2.500000	1280	720	4.017157	60/1
R_S_yt-HRuCkU_kBoE_239.mp4	2.500000	1280	720	5.629243	60/1
S_ILSVRC2015_train_00507000.mp4	2.500000	1280	720	3.264995	60/1
S_production_ID_5144823.mp4	2.500000	1920	1080	5.2194	60/1
R_S_yt-7W50lcw5FCo_37.mp4	2.500000	1280	720	5.366217	60/1
R_S_production_ID_4360158.mp4	2.500000	1920	1080	6.547357	60/1
S_yt-8QCcmqaEMPI_16.mp4	2.500000	1280	720	2.659819	60/1
S_yt-O4wUEZwHLyI_114.mp4	2.500000	1280	720	3.245556	60/1
S_yt-ieA3XwoSko4_98.mp4	2.500000	1280	720	6.780902	60/1
R_S_yt-JtR6WZXT2kU_8.mp4	2.500000	1280	720	7.407014	60/1
R_S_yt-s-J3C6e5A3Q_18.mp4	2.500000	1280	720	3.621329	60/1
S_BsNCrwV7d8Q_9.mp4	2.500000	1280	720	5.218874	60/1
S_yt-Dj42sI_Z-kQ_38.mp4	2.500000	1280	720	6.163292	60/1
R_S_yt-Y3pi1bgUwIg_78.mp4	2.500000	1280	720	4.563649	60/1
S_yt-VbKGc8N_29.mp4	2.500000	1280	720	6.967723	60/1
R_S_dwi2oPzQ1Wo_48.mp4	2.500000	1280	720	5.469479	60/1
R_S_yt-7XDVHp75fu4_93.mp4	2.500000	1280	720	4.714422	60/1
S_yt-vT65tZPBrR0_18.mp4	2.500000	1280	720	2.760156	60/1
S_pexels-roman-odintsov-8233166.mp4	2.500000	1920	1014	13.09045	60/1
S_yt-etF_WUW5D68_3.mp4	2.500000	1280	720	4.278491	60/1
S_zAKvYNtmhuc_772.mp4	2.500000	1280	720	5.313567	60/1
R_S_yt-Y7-umyL036c_507.mp4	2.500000	1280	720	4.863417	60/1
R_S_production_ID_5139371.mp4	2.500000	1920	1080	5.595128	60/1
S_yt-ja8Pmpik_ao_112.mp4	2.500000	1280	720	2.422702	60/1
S_comp_GL_G002_C002_PSNK_v03_SDR_PS_20180925_SDR_2K_AVC.mp4	2.500000	1920	1080	8.275529	60/1
S_yt-Jo6PxivsTOg_247.mp4	2.500000	1280	720	4.255173	60/1
S_yt-_F8eDDKtvJ0_82.mp4	2.500000	1280	720	2.690883	60/1
S_yt-JTVyt-eu4VI_1.mp4	2.500000	1280	720	3.12515	60/1
R_S_yt-8N5UuN5WQcY_72.mp4	2.500000	1280	720	4.376592	60/1
R_S_yt-5ws2gxbcjs4_381.mp4	2.500000	1280	720	4.181953	60/1
R_S_yt-H3EadcgKySM_58.mp4	2.500000	1280	720	3.725471	60/1
R_S_8J_zE6r82MY_71.mp4	2.500000	1280	720	5.680672	60/1
R_S_yt-CINajD_PVjQ_494.mp4	2.500000	1280	720	3.259916	60/1
S_yt-IT741UWKVzg_34.mp4	2.500000	1280	720	3.417293	60/1
S_yt-WTxvvlP8xnw_113.mp4	2.500000	1280	720	5.270753	60/1
S_production_ID_5144824.mp4	2.500000	1920	1080	3.83791	60/1
R_S_yt-T7RmOAme5dU_213.mp4	2.500000	1280	720	7.708103	60/1
S_yt-QQPv17nfR_E_2.mp4	2.500000	1280	720	6.562797	60/1
R_S_yt-V4ptcLegCiw_161.mp4	2.500000	1280	720	6.336954	60/1
S_yt-A1XT1fT1c8w_24.mp4	2.500000	1280	720	2.966824	60/1
S_ILSVRC2015_train_00587000.mp4	2.500000	1280	720	2.159877	60/1
R_S_yt-6mRpmfIvdew_1435.mp4	2.500000	1280	720	1.742733	60/1
S_yt-CXn1PGH67_s_20.mp4	2.500000	1280	720	5.621687	60/1
S_yt-mI9voWol7cE_104.mp4	2.500000	1280	720	3.154017	60/1
S_video_inspire_uk_edinburgh_arthursseat_010.1080-h264.mp4	2.500000	1920	1080	9.895156	60/1
S_production_ID_5146014.mp4	2.500000	1920	1080	11.167467	60/1
R_S_Y003_C009_SDR_2K_AVC.mp4	2.500000	1920	1080	19.224817	60/1
S_yt-qycUhA3Isjg_67.mp4	2.500000	1280	720	3.601665	60/1
S_yt-5rC42egLl5E_387.mp4	2.500000	1280	720	2.030405	60/1
R_S_diEJGTjLdOs_72.mp4	2.500000	1280	720	8.529971	60/1
S_yt-JXmyvkbRYk4_5.mp4	2.500000	1280	720	3.563207	60/1
S_yt-nA-1mD3ky2c_37.mp4	2.500000	1280	720	3.609292	60/1
R_S_yt-aVKIgTiQp9A_29.mp4	2.500000	1280	720	7.785679	60/1
S_yt-SjPYdaUBi7A_37.mp4	2.500000	1280	720	4.458867	60/1
S_yt-zQnaVApUPH0_14.mp4	2.500000	1280	720	3.338401	60/1
S_yt-0bovQBIUZho_15.mp4	2.500000	1280	720	6.737282	60/1
S_yt-w_e3sxIzepA_27.mp4	2.500000	1280	720	4.138878	60/1
R_S_yt-vDjj0EWFdIU_49.mp4	2.500000	1280	720	2.122655	60/1
R_S_yt-YxVIDs9oN50_3.mp4	2.500000	1280	720	7.548631	60/1
R_S_bing-www_dailymotion_com_video_x4kcklg_53.mp4	2.500000	1920	1080	9.391284	60/1
R_S_video_inspire_alabama_montgomery_countryside_00007.1080-h264.mp4	2.500000	1920	1080	9.615	60/1
S_comp_N013_C004_PS_v01_SDR_PS_20180925_F1970F7193_SDR_2K_AVC.mp4	2.500000	1920	1080	8.627052	60/1
R_S_ILSVRC2015_train_00417000.mp4	2.500000	1280	720	2.19783	60/1
S_yt-BF80IX4r8x4_106.mp4	2.500000	1280	720	3.067457	60/1
R_S_yt-GK83AyP3XXc_704.mp4	2.500000	1280	720	7.752189	60/1
R_S_yt-fqbi4rGc9dk_65.mp4	2.500000	1280	720	3.777001	60/1
R_S_production_ID_4802712.mp4	2.500000	1920	1080	4.5869	60/1
S_yt-4oacL3aXtlU_11.mp4	2.500000	1280	720	2.930907	60/1
S_X-D3lUv-atE_376.mp4	2.500000	1280	720	2.931714	60/1
S_yt-LQrnLKP5tiQ_48.mp4	2.500000	1280	720	4.234079	60/1
S_yt-YeT4acsbqok_210.mp4	2.500000	1280	720	7.157692	60/1
S_yt-5IEO9Gn5fZ4_59.mp4	2.500000	1280	720	2.618345	60/1
S_production_ID_4765899.mp4	2.500000	1920	1080	10.017579	60/1
R_S_production_ID_4101244.mp4	2.500000	1920	1014	7.874554	60/1
S_yt-4wjGeLyvfjY_223.mp4	2.500000	1280	720	3.957463	60/1
R_S_ILSVRC2015_train_00457000.mp4	2.500000	1280	720	1.452309	60/1
R_S_yt-xnEuj-JKmqQ_134.mp4	2.500000	1280	720	5.585704	60/1
S_yt-XUnZ7FbBtvk_162.mp4	2.500000	1280	720	1.52202	60/1
R_S_yt-ObT9gF8E_tU_250.mp4	2.500000	1280	720	6.59457	60/1
S_ILSVRC2015_train_00761000.mp4	2.500000	1280	720	3.113945	60/1
S_yt-r4EyRdL-z7o_100.mp4	2.500000	1280	720	5.459115	60/1
S_ILSVRC2015_train_00689000.mp4	2.500000	1280	720	5.261379	60/1
R_S_yt-bQRBtP9zkms_111.mp4	2.500000	1280	720	2.775285	60/1
S_comp_CH_C002_C005_PSNK_v05_SDR_PS_FINAL_20180709_SDR_2K_AVC.mp4	2.500000	1920	1080	15.088732	60/1
S_production_ID_4101225.mp4	2.500000	1920	1014	7.401375	60/1
S_yt-1uk2k3PnTNw_12.mp4	2.500000	1280	720	5.228467	60/1
S_yt-l_pvPAznG1A_20.mp4	2.500000	1280	720	4.244989	60/1
S_production_ID_5020960.mp4	2.500000	1920	1014	7.380503	60/1
R_S_yt-c5IgOXX8YZ0_24.mp4	2.500000	1280	720	5.020353	60/1
R_S_production_ID_4325516.mp4	2.500000	1920	1014	4.886819	60/1
S_yt-ABgPwG7Ggn4_41.mp4	2.500000	1280	720	2.448983	60/1
S_pexels-pavel-danilyuk-8626652.mp4	2.500000	1920	1080	7.373824	60/1
R_S_yt-v8e_DlCsP4w_10.mp4	2.500000	1280	720	3.261978	60/1
S_yt-JTBXPfbkjsA_11.mp4	2.500000	1280	720	3.241015	60/1
R_S_yt-2kPrGwVmRfE_169.mp4	2.500000	1280	720	6.928848	60/1
S_yt-bWXohhodbjg_86.mp4	2.500000	1280	720	3.548786	60/1
S_yt-NQSCGMpo-p8_118.mp4	2.500000	1280	720	1.822391	60/1
S_yt-RO4mhuXBVrY_67.mp4	2.500000	1280	720	4.586232	60/1
R_S_yt--WPE_4bqQXc_26.mp4	2.500000	1280	720	3.949153	60/1
S_yt-MTo50ReVNmU_2.mp4	2.500000	1280	720	3.421959	60/1
S_8osH5dThnZY_116.mp4	2.500000	1280	720	3.419988	60/1
S_yt-cu4AVz6o2eg_24.mp4	2.500000	1280	720	3.839336	60/1
S_pexels-cottonbro-6788024.mp4	2.500000	1920	1014	7.171582	60/1
R_S_yt-2ICWjxvgVYU_4.mp4	2.500000	1280	720	7.150521	60/1
R_S_yt-M_ApPnq00iE_67.mp4	2.500000	1280	720	6.811036	60/1
S_yt-iCGU1R75BZo_52.mp4	2.500000	1280	720	10.840743	60/1
R_S_yt-VypeVQ7gJ_k_578.mp4	2.500000	1280	720	4.780973	60/1
R_S_yt-YykKZWKmLnQ_386.mp4	2.500000	1280	720	2.404273	60/1
S_yt-oUrpKe5nyuI_5.mp4	2.500000	1280	720	2.56758	60/1
R_S_yt-2CWrK9nbhTk_211.mp4	2.500000	1280	720	7.086443	60/1
R_S_yt-zrCOCNRc2cY_254.mp4	2.500000	1280	720	4.608764	60/1
R_S_yt-bWXohhodbjg_98.mp4	2.500000	1280	720	7.119933	60/1
R_S_ILSVRC2015_train_00404003.mp4	2.500000	1280	720	5.073303	60/1
R_S_yt-JmmyeMOFpII_29.mp4	2.500000	1280	720	7.674537	60/1
R_S_pexels-tima-miroshnichenko-5717005.mp4	2.500000	1920	1080	5.643089	60/1
S_video-3.mp4	2.500000	1920	1080	8.324263	60/1
R_S_yt-W4Shvmb1JYs_258.mp4	2.500000	1280	720	4.468152	60/1
S_yt-OFnDCbW9Ebo_31.mp4	2.500000	1280	720	6.235981	60/1
S_video_inspire_texas_pecos_foggy-landscape_00018.1080-h264.mp4	2.500000	1920	1080	5.721381	60/1
R_S_yt-yPtwbpByPds_33.mp4	2.500000	1280	720	3.901656	60/1
S_yt-R9Iabv0XgOQ_80.mp4	2.500000	1280	720	3.096017	60/1
R_S_yt-gDZnJCR2uXI_18.mp4	2.500000	1280	720	8.295644	60/1
S_yt-xBhTD9mVR7s_90.mp4	2.500000	1280	720	7.482011	60/1
R_S_g201_CA_A016_C002_SDR_20191114_SDR_2K_AVC.mp4	2.500000	1920	1080	17.906386	60/1
R_S_g201_TH_804_A001_8_SDR_20191031_SDR_2K_AVC.mp4	2.500000	1920	1080	17.863725	60/1
R_S_yt-5DD4XtHSA9Q_171.mp4	2.500000	1280	720	6.668385	60/1
S_wc-auTIuWLTxxkn_5.mp4	2.500000	1920	1080	5.06993	60/1
R_S_I005_C008_CROP_SDR_2K_AVC.mp4	2.500000	1920	1080	11.313327	60/1
R_S_yt--Ra34zJ69AU_68.mp4	2.500000	1280	720	4.787778	60/1
R_S_ILSVRC2015_train_00278004.mp4	2.500000	1280	720	11.049019	60/1
R_S_pexels-nkem-6237382.mp4	2.500000	1920	1080	7.3067	60/1
S_yt-BeF1BUrjY_8_117.mp4	2.500000	1280	720	6.170969	60/1
S_yt-mWlx1SIXl5M_850.mp4	2.500000	1280	720	3.18804	60/1
R_S_yt-GWOOQZ19-oU_331.mp4	2.500000	1280	720	3.954678	60/1
S_fHdEaNT0gA0_35.mp4	2.500000	1280	720	2.538966	60/1
R_S_yt-YWfInCviN1s_126.mp4	2.500000	1280	720	3.855647	60/1
R_S_ILSVRC2015_train_00725000.mp4	2.500000	1280	720	7.597108	60/1
S_yt-Fci3dBzt2T4_223.mp4	2.500000	1280	720	5.654502	60/1
R_S_yt-hqp-Y6vAMeo_80.mp4	2.500000	1280	720	3.938156	60/1
S_yt-tHBOlYmaBuk_96.mp4	2.500000	1280	720	2.398897	60/1
R_S_yt-QOnORDmVMyU_10.mp4	2.500000	1280	720	6.241922	60/1
R_S_yt-y6zr69M0yHI_76.mp4	2.500000	1280	720	5.466673	60/1
S_yt-tX5U0Lyo6Gs_376.mp4	2.500000	1270	720	8.314013	60/1
S_pexels-c-technical-6491262.mp4	2.500000	1920	1014	8.85662	60/1
S_comp_H004_C007_PS_v02_SDR_PS_20180925_SDR_2K_AVC.mp4	2.500000	1920	1080	3.661649	60/1
S_pexels-kelly-lacy-6756531.mp4	2.500000	1920	1080	15.952061	60/1
R_S_yt-XbpTfwsSXc8_124.mp4	2.500000	1280	720	5.021558	60/1
R_S_yt-Lbv4qHp0RO0_14.mp4	2.500000	1280	720	4.300099	60/1
R_S_yt-Q6BFO3Yz0zY_363.mp4	2.500000	1280	720	3.035778	60/1
S_ILSVRC2015_train_00560000.mp4	2.500000	1280	720	2.602482	60/1
R_S_yt-Dwgpjoikt84_122.mp4	2.500000	1280	720	5.244424	60/1
R_S_yt-NqyG4Ar2JWo_10.mp4	2.500000	1280	720	7.607383	60/1
R_S_yt-yAtHuDsadu8_102.mp4	2.500000	1280	720	5.547856	60/1
R_S_production_ID_3761571.mp4	2.500000	1920	1080	4.625917	60/1
R_S_yt-9NV8zv2Sdq4_30.mp4	2.500000	1280	720	4.197231	60/1
S_yt-FLMdajcbjcg_35.mp4	2.500000	1280	720	4.085103	60/1
S_yt-gC3my54_ChQ_58.mp4	2.500000	1280	720	1.778505	60/1
S_yt-okYy5Md2U8I_7.mp4	2.500000	1280	720	8.851272	60/1
R_S_comp_GMT110_112NC_364D_1054_AURORA_ANTARTICA__COMP_FINAL_v34_PS_SDR_20181107_SDR_2K_AVC.mp4	2.500000	1920	1080	1.900031	60/1
S_yt-ol2u_-gd0-o_13.mp4	2.500000	1280	720	6.620915	60/1
S_video_inspire_california_vineyard_sierra-mar_sunrise_110.1080-h264.mp4	2.500000	1920	1080	7.876474	60/1
S_production_ID_4154238.mp4	2.500000	1920	1014	4.98052	60/1
S_yt-sC9suzTl1Y0_22.mp4	2.500000	1280	720	3.632146	60/1
S_yt-SPbEzYcZKIc_13.mp4	2.500000	1280	720	7.130905	60/1
R_S_production_ID_5049072.mp4	2.500000	1920	1080	8.977577	60/1
R_S_yt-WrfV5K3IXsE_118.mp4	2.500000	1280	720	9.051462	60/1
S_yt-WpLgDX6Yw_s_20.mp4	2.500000	960	720	3.987	60/1
R_S_video-9.mp4	2.500000	1920	1014	10.6325	60/1
S_uMYzeAJiua0_199.mp4	2.500000	1280	720	3.14259	60/1
R_S_yt-EFrazkRaYbs_21.mp4	2.500000	1280	720	4.76173	60/1
S_G008_C015_UHD_SDR_2K_AVC.mp4	2.500000	1920	1080	17.997791	60/1
R_S_yt-Ev39pXXfr1Y_152.mp4	2.500000	1280	720	3.438906	60/1
R_S_yt-Op12PQ4bqTw_11.mp4	2.500000	1280	720	5.464156	60/1
R_S_yt-jy96-k8drRE_1.mp4	2.500000	1280	720	5.971865	60/1
R_S_pexels-mart-production-7277934.mp4	2.500000	1920	1080	4.686604	60/1
R_S_yt-2U5u3lLJx5M_7.mp4	2.500000	1280	720	6.761706	60/1
R_S_yt-rNjnYLsk32k_1172.mp4	2.500000	1280	720	5.712466	60/1
R_S_ILSVRC2015_train_00324000.mp4	2.500000	1280	720	4.838588	60/1
S_ILSVRC2015_train_00408000.mp4	2.500000	1280	720	2.990166	60/1
R_S_yt-fIEGqReekCM_10.mp4	2.500000	1280	720	6.56371	60/1
R_S_yt-D6fhzH21T_E_26.mp4	2.500000	1280	720	6.931807	60/1
S_yt-M5qZo3CUXYE_27.mp4	2.500000	1280	720	3.410989	60/1
R_S_8lrGQK4UBj8_38.mp4	2.500000	1280	720	5.581209	60/1
S_yt-fq7m668hqZo_39.mp4	2.500000	1280	720	2.691107	60/1
R_S_yt-MNo__ov96eI_22.mp4	2.500000	1280	720	6.899456	60/1
R_S_5Bc466bkeA0_35.mp4	2.500000	1280	720	5.351509	60/1
R_S_wc-oyG6AjP_W2EL_15.mp4	2.500000	1280	720	6.261798	60/1
R_S_yt-tMP5WhHMtWE_55.mp4	2.500000	1280	720	5.230915	60/1
S_comp_A008_C007_011550_CC_v01_SDR_PS_FINAL_20180709_SDR_2K_AVC.mp4	2.500000	1920	1080	4.401687	60/1
S_yt-XBAU3cq0rZs_150.mp4	2.500000	1280	720	3.951144	60/1
S_yt-n2sJadTbuxo_10.mp4	2.500000	1280	720	4.823773	60/1
S_ILSVRC2015_train_00155004.mp4	2.500000	1280	720	4.222214	60/1
S_ILSVRC2015_train_00723001.mp4	2.500000	1280	720	2.40304	60/1
S_ILSVRC2015_train_00339001.mp4	2.500000	1280	720	2.264759	60/1
S_wc-b4Oquu3WQPRz_45.mp4	2.500000	1920	1080	8.635632	60/1
R_S_yt-8gaLZxx-q50_142.mp4	2.500000	1280	720	2.695225	60/1
R_S_yt-fGN7sGPy8BA_13.mp4	2.500000	1280	720	6.057411	60/1
R_S_yt-d5jBQ-LOW2I_17.mp4	2.500000	1280	720	3.635644	60/1
R_S_ILSVRC2015_train_00696000.mp4	2.500000	1280	720	5.73922	60/1
R_S_ILSVRC2015_train_00364000.mp4	2.500000	1280	720	2.635807	60/1
R_S_ILSVRC2015_train_00415001.mp4	2.500000	1280	720	1.37921	60/1
S_yt-1ruRqcfBMw0_21.mp4	2.500000	1280	720	2.71048	60/1
S_yt-WrwPgZYBXlA_34.mp4	2.500000	1280	720	3.654542	60/1
S_Y005_C003_SDR_2K_AVC.mp4	2.500000	1920	1080	5.513767	60/1
R_S_comp_GMT312_162NC_139M_1041_AFRICA_NIGHT_v14_SDR_FINAL_20180706_SDR_2K_AVC.mp4	2.500000	1920	1080	6.540692	60/1
R_S_ILSVRC2015_train_00404004.mp4	2.500000	1280	720	4.667699	60/1
R_S_yt-9mWz93En7Gw_97.mp4	2.500000	1280	720	5.748472	60/1
S_yt-4i1b6NQ9NKs_5.mp4	2.500000	1280	720	7.051974	60/1
S_video-4.mp4	2.500000	1920	1080	10.40035	60/1
S_yt-7NjoFHBdP7c_102.mp4	2.500000	1280	720	3.162147	60/1
R_S_yt-z46eFYG950M_222.mp4	2.500000	1280	720	5.312209	60/1
S_yt-zLZ4NEUf9tM_19.mp4	2.500000	1280	720	3.953253	60/1
R_S_I003_C008_SDR_2K_AVC.mp4	2.500000	1920	1080	14.18485	60/1
R_S_yt-oPeZEUtqKNM_27.mp4	2.500000	1280	720	5.145861	60/1
S_yt-LYStNoRhVO8_846.mp4	2.500000	1280	720	2.031475	60/1
S_yt-wIZprsJwxBM_298.mp4	2.500000	1280	720	3.353956	60/1
R_S_yt-rslgzryFIGk_71.mp4	2.500000	1280	720	9.146238	60/1
R_S_yt-ET5YTz1laWo_108.mp4	2.500000	1280	720	3.000098	60/1
S_yt-H5LQq4MPIao_660.mp4	2.500000	1280	720	4.063422	60/1
S_yt-SGTgMItFkxY_172.mp4	2.500000	1280	720	1.980361	60/1
R_S_yt-RXqc3JAmmPM_72.mp4	2.500000	1280	720	3.955149	60/1
S_yt-JH6qCYAnX-I_70.mp4	2.500000	1280	720	3.54854	60/1
R_S_yt-8aJDzfAaArQ_75.mp4	2.500000	1280	720	3.285924	60/1
R_S_yt-4ouMuGUuPHI_193.mp4	2.500000	1280	720	2.887403	60/1
S_production_ID_4835060.mp4	2.500000	1920	1080	16.497996	60/1
R_S_video-7.mp4	2.500000	1920	1080	6.121064	60/1
S_EFR8AteY59I_15.mp4	2.500000	1280	720	4.922583	60/1
R_S_yt-g_LvosijBF0_54.mp4	2.500000	1280	720	5.240046	60/1
S_Ds4EKTLx_RI_51.mp4	2.500000	1280	720	3.455928	60/1
R_S_yt-4x2eUikn9rw_212.mp4	2.500000	1280	720	5.655699	60/1
S_yt-25xuzTBhwPk_109.mp4	2.500000	1280	720	3.527554	60/1
S_ILSVRC2015_train_00750000.mp4	2.500000	1280	678	2.765755	60/1
R_S_yt-_Hnr82bYGEQ_103.mp4	2.500000	1280	720	6.273396	60/1
S_yt-DpLc4e4bpu0_1467.mp4	2.500000	1280	720	4.840501	60/1
R_S_yt-5doJmCcFL7s_3.mp4	2.500000	1280	720	5.771998	60/1
R_S_yt-s2PWkCdT-TM_258.mp4	2.500000	1280	720	4.550847	60/1
S_yt-KpOAdMtPGFs_17.mp4	2.500000	1280	720	5.669718	60/1
R_S_yt-o0Hbe7kcPps_70.mp4	2.500000	1280	720	6.14372	60/1
R_S_yt-TvU-aYjNa2c_21.mp4	2.500000	1280	720	6.482208	60/1
S_yt-GWO7FHN1Jb4_142.mp4	2.500000	1280	720	3.656975	60/1
R_S_ILSVRC2015_train_00515000.mp4	2.500000	1280	720	8.251505	60/1
S_yt-NqZHX-eOVUA_35.mp4	2.500000	1280	720	3.241327	60/1
R_S_yt-OdTWn1U1mO4_68.mp4	2.500000	1280	720	4.771388	60/1
R_S_yt-UKrWbJEs7pw_74.mp4	2.500000	1280	720	6.524448	60/1
R_S_yt-hmtcRLNoYZc_17.mp4	2.500000	1280	720	2.714024	60/1
R_S_yt-DMb7ulzm5DM_20.mp4	2.500000	1280	720	9.173876	60/1
S_yt-7n_ndwObq_54.mp4	2.500000	1280	720	4.125935	60/1
S_yt-8y7Xhp2_2e0_168.mp4	2.500000	1280	720	4.610354	60/1
R_S_yt-ZfDtalvUK5k_36.mp4	2.500000	1280	720	6.330313	60/1
S_yt-qlR-TG7veA4_17.mp4	2.500000	1280	720	3.655034	60/1
S_comp_DB_D011_D009_SIGNCMP_v15_6Mbps.mp4	2.500000	1920	1080	8.85498	60/1
R_S_Y011_C001_SDR_2K_AVC.mp4	2.500000	1920	1080	15.801565	60/1
R_S_RS_A008_C010_SDR_20191218_SDR_2K_AVC.mp4	2.500000	1920	1080	25.54401	60/1
R_S_ILSVRC2015_train_00768000.mp4	2.500000	1280	720	2.44099	60/1
S_wc-8bTJmWfuVyJ4_8.mp4	2.500000	1920	1080	5.296545	60/1
R_S_3WAnGcPubBY_143.mp4	2.500000	1280	720	5.771991	60/1
R_S_yt-7Z6Kmp0n7L8_145.mp4	2.500000	1280	720	6.666902	60/1
S_yt-qp46Jph_oCQ_1.mp4	2.500000	1280	720	6.693869	60/1
S_yt-nn-8LZcafGs_35.mp4	2.500000	1280	720	4.160913	60/1
S_yt-LhP0mZ6xxIg_111.mp4	2.500000	1280	720	4.300788	60/1
S_comp_A050_C004_1027V8_v16_SDR_FINAL_20180706_SDR_2K_AVC.mp4	2.500000	1920	1080	9.046831	60/1
R_S_yt-2cwARrUMj40_67.mp4	2.500000	1280	720	5.68162	60/1
R_S_yt-yf4RdPKpSVc_44.mp4	2.500000	1280	720	4.042233	60/1
S_yt-fymgyhmYnMI_557.mp4	2.500000	1280	720	2.799167	60/1
S_yt-qHUewJuLW4o_19.mp4	2.500000	1280	720	6.510591	60/1
R_S_yt--I4Ggi6-QOE_23.mp4	2.500000	1280	720	6.173748	60/1
R_S_production_ID_4787635.mp4	2.500000	1920	1080	5.6582	60/1
S_yt-xqHrTtvFFIs_3.mp4	2.500000	1280	720	4.148743	60/1
S_yt-siUaw_L-hrw_116.mp4	2.500000	1280	720	3.293189	60/1
S_8amznWxLS04_212.mp4	2.500000	1280	720	3.927369	60/1
R_S_yt-VTNBCfQxnsk_59.mp4	2.500000	1280	720	4.445996	60/1
R_S_yt-GBqXIFjZf8w_28.mp4	2.500000	1280	720	4.407049	60/1
R_S_yt-P99dLq0DrK0_277.mp4	2.500000	1280	720	3.720638	60/1
S_yt-1uk2k3PnTNw_37.0.mp4	2.500000	1280	720	4.575289	60/1
S_yt-fryIS5Itzig_124.mp4	2.500000	1280	720	2.767504	60/1
S_ILSVRC2015_train_00247001.mp4	2.500000	1280	720	4.117341	60/1
R_S_wc-16LozRfhUGea_49.mp4	2.500000	1280	720	8.559616	60/1
S_ILSVRC2015_train_00536000.mp4	2.500000	1280	720	7.214976	60/1
R_S_yt-IC62JSYpq9w_71.mp4	2.500000	1280	720	8.56279	60/1
R_S_yt-N1ZrWT4xyzc_85.mp4	2.500000	1280	720	6.18662	60/1
S_yt--s2mcDTgwkc_65.mp4	2.500000	1280	720	2.50343	60/1
R_S_yt_R-3UiB_5en3gg_145.mp4	2.500000	1280	720	3.676832	60/1
S_Roller_Coaster.mp4	2.500000	1280	720	2.427088	60/1
R_S_yt-Ozx_f0a0ZDI_32.mp4	2.500000	1280	720	4.156683	60/1
