,0
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1239_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0571_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1113_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0256_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1449_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1842_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1757_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0357_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0430_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0756_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2074_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0298_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1945_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0509_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1627_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0701_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1748_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1139_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0201_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1156_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1023_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2148_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1751_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2168_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0038_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0947_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2032_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0122_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1459_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1766_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0080_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1336_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1519_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0995_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1112_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0886_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1150_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0745_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1996_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1175_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0078_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1770_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1172_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1764_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0115_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0937_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1009_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0349_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0015_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1432_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2089_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2135_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0871_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0946_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0672_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1729_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1065_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1404_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1513_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0816_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0802_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0593_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0690_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0265_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1578_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1595_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0671_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0395_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0606_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0727_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0181_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2072_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0426_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0121_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0425_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1333_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0687_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0204_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1774_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0804_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1605_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0926_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1993_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1948_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0051_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0792_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1646_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2069_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1734_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0083_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1885_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0850_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1799_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1017_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2158_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0949_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0961_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0493_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1352_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1677_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0071_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2090_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1973_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0352_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0979_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2073_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1714_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1490_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1551_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1942_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1765_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1119_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0153_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1649_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1952_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1989_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0626_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1013_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0522_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1329_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0720_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1354_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0302_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0787_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2051_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1387_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1921_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1686_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1378_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0501_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0262_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0649_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0075_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0164_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1430_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1743_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1125_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0702_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0661_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1957_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1592_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1883_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1650_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0556_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0882_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0665_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0496_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2136_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1655_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0320_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1758_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1272_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1819_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0545_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1791_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0733_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0517_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0180_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0723_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1913_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2132_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0432_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1338_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1721_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1396_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0958_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0699_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0464_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0584_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0173_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1183_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1463_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1874_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0893_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1745_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0169_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0513_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0983_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1318_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1997_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0774_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0332_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0487_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1372_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1083_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1147_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1342_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0391_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1832_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1788_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0803_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0710_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0339_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0283_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0839_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1980_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1651_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1444_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1750_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0581_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0642_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1838_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1334_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1641_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1471_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1929_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0056_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0811_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1314_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1695_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0775_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1531_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0877_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/0228_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1060_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/2155_fw.png,j
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1192_fw.png,k
/experiments/knapen_aot/AOT/AOT_stimuli/pictures/1050_fw.png,k
