,0
/home/egter/Projects/stimuli/pictures/S_yt-GVaF4tmJBZE_253.png,j
/home/egter/Projects/stimuli/pictures/S_wc-zkO_omg3nTvg_5.png,k
/home/egter/Projects/stimuli/pictures/n02486261_18987.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-kA0ybjmoiMc_284.png,j
/home/egter/Projects/stimuli/pictures/n02504458_12095.JPEG,k
/home/egter/Projects/stimuli/pictures/S_wc-jujp1kJRHrkJ_54.png,j
/home/egter/Projects/stimuli/pictures/n02441942_287.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-X6ivH9SqGu8_306.png,j
/home/egter/Projects/stimuli/pictures/n04041544_12856.JPEG,k
/home/egter/Projects/stimuli/pictures/S_-vPHq-7BJ70_15.png,j
/home/egter/Projects/stimuli/pictures/n03662601_1589.JPEG,j
/home/egter/Projects/stimuli/pictures/n09288635_24719.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-kXarkCFJLeg_46.png,j
/home/egter/Projects/stimuli/pictures/S_yt-RWN5qOIgqec_25.png,j
/home/egter/Projects/stimuli/pictures/R_S_video_inspire_sanfrancisco_castro_005.png,j
/home/egter/Projects/stimuli/pictures/S_yt-DmlSN7mzczI_62.png,j
/home/egter/Projects/stimuli/pictures/S_yt-XpM1Jtwlvvk_42.png,j
/home/egter/Projects/stimuli/pictures/S_yt--4P7Xab3nPw_304.png,j
/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00661004.png,k
/home/egter/Projects/stimuli/pictures/S_yt-2y6A9DJPsDU_65.png,j
/home/egter/Projects/stimuli/pictures/S_DL_B002_C011_SDR_20191122_SDR_2K_AVC.png,k
/home/egter/Projects/stimuli/pictures/S_yt-un00Oks5uVc_7.png,k
/home/egter/Projects/stimuli/pictures/S_yt-LsCCAQ8BRO8_7.png,k
/home/egter/Projects/stimuli/pictures/R_S_yt-Kwfwhd07dVo_2.png,j
/home/egter/Projects/stimuli/pictures/S_yt-p0buJEEKeuI_61.png,j
/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00396000.png,j
/home/egter/Projects/stimuli/pictures/n03447447_2895.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-MhW2fU45JK8_544.png,j
/home/egter/Projects/stimuli/pictures/n02701002_20.JPEG,k
/home/egter/Projects/stimuli/pictures/S_pexels-koolshooters-7327412_1.png,k
/home/egter/Projects/stimuli/pictures/n02092002_2626.JPEG,k
/home/egter/Projects/stimuli/pictures/S_flickr-quinn3411-4569727219_1.png,j
/home/egter/Projects/stimuli/pictures/n01685808_2746.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_nTA7B2uHaCQ_1.png,j
/home/egter/Projects/stimuli/pictures/n02484975_5457.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-zr0tzAC2XHk_417.png,j
/home/egter/Projects/stimuli/pictures/n13054560_2007.JPEG,k
/home/egter/Projects/stimuli/pictures/n04254680_4023.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-RHPOCG1mII0_138.png,j
/home/egter/Projects/stimuli/pictures/S_nTA7B2uHaCQ_1.png,j
/home/egter/Projects/stimuli/pictures/n02910353_15057.JPEG,k
/home/egter/Projects/stimuli/pictures/n01664065_25400.JPEG,k
/home/egter/Projects/stimuli/pictures/S_wc-DcFDe419cL3d_17.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-XpM1Jtwlvvk_42.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-q9-_bG9ry3E_5.png,j
/home/egter/Projects/stimuli/pictures/n02481823_3598.JPEG,k
/home/egter/Projects/stimuli/pictures/S_bing-www_nbcnews_com_storyline_isis-terror_fall-isis-stronghold-raqqa-will-change-war-extremists-not-end-n808621_86.png,j
/home/egter/Projects/stimuli/pictures/n04540053_5579.JPEG,k
/home/egter/Projects/stimuli/pictures/n03670208_1625.JPEG,k
/home/egter/Projects/stimuli/pictures/S_yt-Ynol6-DKndM_497.png,k
/home/egter/Projects/stimuli/pictures/S_yt-qazCIJqjxUU_3.png,j
/home/egter/Projects/stimuli/pictures/n02106030_1402.JPEG,j
/home/egter/Projects/stimuli/pictures/n03372029_57793.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-uX7qYKQm_pg_277.png,k
/home/egter/Projects/stimuli/pictures/R_S_yt-9pYW_TqVpU4_43.png,j
/home/egter/Projects/stimuli/pictures/n03127747_1956.JPEG,k
/home/egter/Projects/stimuli/pictures/n02859443_670.JPEG,k
/home/egter/Projects/stimuli/pictures/S_production_ID_4325509.png,j
/home/egter/Projects/stimuli/pictures/n04141327_1185.JPEG,k
/home/egter/Projects/stimuli/pictures/n04252077_162.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_pexels-c-technical-6763571.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-82O1uT8dmv8_12.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-3NMDWrZr1Z4_255.png,j
/home/egter/Projects/stimuli/pictures/n03529860_9960.JPEG,k
/home/egter/Projects/stimuli/pictures/n02090622_1555.JPEG,k
/home/egter/Projects/stimuli/pictures/R_S_yt-BAwvfRmE1LU_79.png,j
/home/egter/Projects/stimuli/pictures/n03930630_4621.JPEG,k
/home/egter/Projects/stimuli/pictures/n03496892_14834.JPEG,k
/home/egter/Projects/stimuli/pictures/n07579787_11484.JPEG,k
/home/egter/Projects/stimuli/pictures/S_pexels-kampus-production-6022792_1.png,k
/home/egter/Projects/stimuli/pictures/R_S_yt-M_ApPnq00iE_67.png,j
/home/egter/Projects/stimuli/pictures/ILSVRC2012_test_00037574.JPEG,k
/home/egter/Projects/stimuli/pictures/S_production_ID_4101307.png,j
/home/egter/Projects/stimuli/pictures/n02802426_20713.JPEG,k
/home/egter/Projects/stimuli/pictures/n01924916_385.JPEG,k
/home/egter/Projects/stimuli/pictures/S_ILSVRC2015_train_00569006.png,j
/home/egter/Projects/stimuli/pictures/S_yt-Iu2ZPHLqXuY_32.png,j
/home/egter/Projects/stimuli/pictures/n04090263_9064.JPEG,k
/home/egter/Projects/stimuli/pictures/S_Roller_Coaster_1.png,k
/home/egter/Projects/stimuli/pictures/R_S_yt-aiwDdJm1ek8_90.png,j
/home/egter/Projects/stimuli/pictures/R_S_yt-26obL-Z5obg_131.png,j
/home/egter/Projects/stimuli/pictures/S_bing-www_cnet_com_videos_amazon-wants-to-put-alexa-on-your-pc__50.png,j
/home/egter/Projects/stimuli/pictures/n02109047_19473.JPEG,k
/home/egter/Projects/stimuli/pictures/n02871525_19043.JPEG,k
/home/egter/Projects/stimuli/pictures/S_flickr-132148318@N02-26685719802_3.png,k
/home/egter/Projects/stimuli/pictures/R_S_ILSVRC2015_train_00274003.png,j
/home/egter/Projects/stimuli/pictures/R_S_comp_CH_C002_C005_PSNK_v05_SDR_PS_FINAL_20180709_SDR_2K_AVC.png,j
