,0
/Users/knapen/Movies/aot_movie_stimuli/S_yt-uWeU2s6JYyk_10.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-qycUhA3Isjg_67.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_flickr-53807584@N00-5566422012_16.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EgsLlKJmzeY_60.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-nqRBIR8dFYc_328.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-g_RCws799LQ_52.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-RKo978aBdzw_173.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_3927047.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-GWO7FHN1Jb4_142.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-N4tt7ZhANDg_21.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-J2PiBa1MXI0_210.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-cottonbro-10639398.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-6DJulOrg2-8_122.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-xqjVM0Vj4mI_161.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-T_qmGKyeKNU_32.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-bH4nJibL4Jo_164.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00485001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-mikhail-nilov-8410063.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_flickr-southeasternstar-3464778323_10.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-LYStNoRhVO8_846.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_video-7.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00652001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-qycUhA3Isjg_76.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-cJ7-H1Dckpk_33.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-XRQ_LSGGr3Y_712.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-M_ApPnq00iE_67.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-8gCfc-o3pyk_85.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_bing-www_dailymotion_com_video_x4kcklg_53.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_Xq0a2BWE3zA_53.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_Pexels_Videos_2376809.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-e1RAhIW6WAs_535.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-0EhQYCX_G6E_8.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-5rIpe3xc5rQ_18.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-ikynRrpJVaWp_12.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00574000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-hQ5pge893b4_6.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-cottonbro-6789228.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-lADkWM79teI_18.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Nnt51ug6NF8_53.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-AbJBxqEYoMg_105.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-n2PnABmSpxI_115.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4122384.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-2mjHDSH1Yvg_90.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00415004.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-HRuCkU_kBoE_239.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-BW6jWEVbxxk_4.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00682006.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-bD1U6bo-6bE_465.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-sdsSoU6XvU4_77.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-mWL9DHq4eRI_501.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-D99Pp5JlUQI_47.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-NuZy8Rjk4d0_156.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-R6a0Jzo_u1Y_254.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4101234.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00354001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-nEGmBw5Bn58_18.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EcOYbXulEpI_139.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-D6fhzH21T_E_26.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-diva-plavalaguna-6985395_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-SRcIvTQcmOk_62.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-6UFUeTKci2o_164.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-r7brAHgxZSU_248.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ioSkDvwpEaU_35.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-7n_ndwObq_54.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-QytEkcDtaQA_9.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-0RBWX9VRzaU_141.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-VJ65ukWmdxQ_193.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-JLXUWZPY-xA_88.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-tX3slAQb9yY_13.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-49uKOBs2wLQ_45.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_nvbAwZOKBS8_23.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-GWgG8PVM1iw_34.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-GVaF4tmJBZE_253.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00723001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-_7HJhRPVmHw_255.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-pKl8nduxfTI_798.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00379000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-E2Klz_wBAf8_285.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-giRwl4yChlw_9.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00556000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00549001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00469000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-HwGg4-zeWi8_364.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-iAKjTYYkXwk_10.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_8J_zE6r82MY_71.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-dqcUJzNOzbM_156.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4i1b6NQ9NKs_5.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-yoyQRWvHhC_x_3.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EuyfT0PuOoQ_91.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-q9-_bG9ry3E_5.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt--a-d97T4Gak_75.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-CNqOVuIyWjA_18.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-sxZ_ONShI7U_75.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-mH-yEUYOzYY_7.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Smw6fA3aTIk_52.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00441000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_gHYomsO1dSU_5.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-cgYmOmMzn98_103.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00247001.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-laker-5793000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-iT6jsSikmGM_4.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-v9WGfC67DPk_50.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4468823.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_wc-DcFDe419cL3d_17.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-8EiMToiiXYs_55.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-xgqx7tH92-c_6.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-0MB_IYX1fgo_44.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-pGtq_Y0PUAw_28.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00371010.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-8LO59eN9om4_16.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-SgiTZNjCPCo_19.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00369004.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-aVKIgTiQp9A_29.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-1Xbcf0BPT-g_57.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00745000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00704000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00418007.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-jNfXfyipaMc_155.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00507000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-GigCK1Gssew_185.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ni4JaYu7PhU_6.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-YlA-FPDylDE_100.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_Pexels_Videos_278654_1.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-O6W6CZPXvlA_15.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00404000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4Qz0m5IYh10_167.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-kkbtZP78JxQ_96.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-jzDaQD-g168_103.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-mQRzWCcKOR8_28.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_flickr-hapanine-31880782705_22.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-mQESmS4uqRU_208.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-xvIZtEVkebk_462.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00219004.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-loYSF41PfgI_79.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-SCzpSxzt0TA_46.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-r2jZ0zZrqzQ_45.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4428752.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-WRBmpC-RxIc_678.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt--s2mcDTgwkc_65.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-hRAqAwRhmwE_58.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-1MzpHfRq1MUK_32.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-3HpAmr5BApU_35.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-HwZFMTZ7Xko_35.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-CeOZeB1LXwE_79.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-6aqg1P9YqR8_38.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-nS2QqSQbjOQ_39.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-sa-EMUqvd5w_245.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-QOnORDmVMyU_10.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Xs7TCzdnUJQ_79.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-oxUpc8I5wWQ_238.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-oyG6AjP_W2EL_15.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_video-5.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-rafmq6Ydoc8_15.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-anastasia-shuraeva-601407_2.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-BlWfK4MkjWA_469.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_video-6.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Dlk44AGz-xM_37.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-w_e3sxIzepA_115.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-KV8X9IBWuJk_48.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-DMb7ulzm5DM_20.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-cjndulbUtRc_51.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-N1EsjM9gD5Q_21.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-8RmEimCI80g_35.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EAMpitsjbbA_153.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00324001.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-xWCPbUQc-vg_7.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-mHLTJkMrkZI_143.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-MNo__ov96eI_22.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-HPjLtkyzN3E_101.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-PYHK810V_n8_1375.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-koolshooters-7689098.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_EFR8AteY59I_15.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt--JnTDuElzXQ_121.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Xq6uX1jfFRk_21.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-WCT9dyz0-gQ_36.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-MIDWkOZcQUs_72.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_3735542.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-zPfYVjnzYEY_32.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-72bAjwP-nWM_30.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-feTWuKPZA_k_34.mp4,j
