,0
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ihCTIoE7qsk_730.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00750000.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_xTlFOCRvy68_1564.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-be6x_357tjE_41.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00479000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ol2u_-gd0-o_13.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-7tLvK2IEwRM_4.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt--UhwpukdyBg_51.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-c-H45QS0CF4_147.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-w_e3sxIzepA_27.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-gaXgXGEanCk_140.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-tEzCpMrjOHs_24.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-22c5eZ1UNME_76.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Tt_LkR4iAt4_11.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-jujp1kJRHrkJ_54.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4x2eUikn9rw_212.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-WGxmmrlfdgI_10.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-wb0vMCXWj84_229.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00318000.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-U38nodRpSOA_54.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_bing-www_dailymotion_com_video_x64c56w_164.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-MXCxHM_Ms8A_15.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00165013.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-4rwBpRuHg-c_1308.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_flickr-reginahart-31964450591_23.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-7WYXuBHeorw_188.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-zRkzk1Y1eoU_50.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-j3aQHA2TVq4_38.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-kxWtOXNIsRA_329.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-zQnaVApUPH0_14.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-87sgrMGL5qo_40.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-QJHe-CoK4iI_170.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-s0lPpn3TAEo_90.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-1uk2k3PnTNw_12.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4325513.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-58F4cMRhSw8_69.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4510622.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-cILZ_cB3_so_73.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-he_RSdeVinA_68.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-y3tyx6cZjmA_412.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Y-8d31A9JXg_12.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_5144823.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-tX5U0Lyo6Gs_376.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_video-11.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EZCX42e_bkc_78.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-YMI27rk5qUQ_117.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-cG2qDR5ka5w_119.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Q9fI2ar05IE_77.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_flickr-slruok-8006772217_6.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_bing-www_yahoo_com_entertainment_anastasia-karanikolaou-chantel-jeffries-discuss-182400502_html_9.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-p0buJEEKeuI_61.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-vQ-rd-1gwH4_238.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-kawmL3oVw8c_2.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-DO1vncSoiJk_58.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_Pexels_Videos_2795736.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-thmqgEV-sYY_91.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Uih643A1YtA_110.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-mL7eEdD-PNY_33.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_tIpD52JAIV8_4.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-wE0cEswyaaM_53.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ebylvieB_4g_16.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-sC9suzTl1Y0_66.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-g_LvosijBF0_54.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-TxU1H5A6BaQ_52.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-Ub5Xx5BqIOk_74.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-wnQFgNEnHUI_109.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_wc-NVeGRb_y_y_5_36.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4802716.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-0d5TkclKWVA_146.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-aSEKRE_FNaI_62.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-TqVe93JCGmM_12.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt--WPE_4bqQXc_26.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-cEvK2aS5ehU_8.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-AOP7QYQntPI_28.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00355000.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-GbL63AmOIss_116.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_8amznWxLS04_212.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-z46eFYG950M_222.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-0Zze3Ff12Ys_58.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-e9ttJw0BUuU_40.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-JDHApyT5ngs_128.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-EOspahHAnV4_85.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-sZBe-xmTySc_8.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-SPbEzYcZKIc_13.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-sWBjSPt7tZI_85.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-fEIplXEqgCc_14.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-VabNGLL9gVc_52.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ABgPwG7Ggn4_41.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-ORE2V_VvOpg_67.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-0Ut9QANGX20_35.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-fymgyhmYnMI_76.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-T2Izta7lYZg_111.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_production_ID_4057155.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_pexels-nkem-6237382.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-pPIHiIYSjW8_653.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_yt-T4GFfVaHxFY_16.mp4,l
/Users/knapen/Movies/aot_movie_stimuli/S_yt-BIDHmbneB10_998.mp4,j
/Users/knapen/Movies/aot_movie_stimuli/S_ILSVRC2015_train_00415002.mp4,k
/Users/knapen/Movies/aot_movie_stimuli/S_yt-bl9EuWKeVmY_6.mp4,l
